,date,tz,city,idx,lat,lon,aqi,pm25,pm10,so2,no2,o3,co,h,t,r,w
682,2022-03-16 17:00:00,+08:00,"Cixian Xiangyang Primary School, Handan (邯郸市磁县滏阳小学)",9822,36.36,114.388,164,164,114,4.6,11.5,30.9,7.3,81,9.8,0.2,5
683,2022-03-16 17:00:00,+08:00,"Cixian New Second Middle School, Handan (邯郸市磁县新二中)",9823,36.376,114.394,157,157,104,2.6,11,32.1,7.3,81,9.8,0.2,5
684,2022-03-16 17:00:00,+08:00,"Lower Garden District Hospital, Zhangjiakou (张家口市下花园区医院)",10433,40.494,115.27,34,13,16,4.1,4.2,33.8,2.8,23,11.8,0.2,6
685,2022-03-16 17:00:00,+08:00,"Kuancheng No. 2 Middle School, Chengde (承德市宽城二中)",10434,40.607,118.474,42,42,26,3.6,5.1,36.2,2.8,32.2,5.2,99.1,8
686,2022-03-16 17:00:00,+08:00,"Bazhou Gangyi Hotel, Langfang (廊坊市霸州港益酒店)",10438,39.154,116.352,65,65,43,1.6,9.2,27.7,1.9,56,6,,6.6
687,2022-03-16 17:00:00,+08:00,Tangshan (唐山),1455,39.630867,118.180194,78,78,61,2.6,9.2,26.4,5.5,56,6,0.1,6.6
688,2022-03-16 17:00:00,+08:00,Qinhuangdao (秦皇岛),1456,39.935377,119.600492,35,21,24,0.6,4.6,35,2.8,32.2,5.2,99.1,8
689,2022-03-16 17:00:00,+08:00,Baoding (保定),1458,38.873891,115.464806,87,87,47,3.6,11,31.3,7.3,57,9,,3.6
690,2022-03-16 17:00:00,+08:00,Hengshui (衡水),1464,37.73892,115.670177,63,63,40,3.6,5.1,30.1,1.9,55.2,5.7,99.1,5
691,2022-03-16 17:00:00,+08:00,Xinji (辛集),5194,37.943123,115.218021,85,85,52,4.1,10.6,28.5,2.8,57,9,,3.6
692,2022-03-16 18:00:00,+08:00,"Qianjin street, Tianjin (天津前进道)",699,39.0927,117.2016833,57,57,46,4.6,15.6,,6.4,56,5,,5.6
693,2022-03-16 18:00:00,+08:00,"Huaihe street, Tianjin (天津淮河道)",700,39.22605,117.18495,57,57,42,3.6,13.3,,4.6,56,5,,5.6
694,2022-03-16 18:00:00,+08:00,"Yongming road, Tianjin (天津永明路)",705,38.83945,117.45735,42,42,33,5.1,9.2,,5.5,56,5,,5.6
695,2022-03-16 18:00:00,+08:00,"Guangming Road, Tianjin (天津光明路)",714,39.32815,117.8165667,46,46,30,3.1,11.5,,2.8,56,5,,5.6
696,2021-01-21 08:00:00,+08:00,"Yuyang road, Tianjin (天津渔阳路)",8316,39.6939166,117.293766,173,173,88,5.6,23.8,,15.4,79,-4,,0.5
697,2021-01-21 08:00:00,+08:00,"天和路, Tianjin (天津天和路)",9835,39.340897222222225,117.12033055555555,169,169,84,2.6,24.7,,12.7,79,-4,,0.5
698,2022-03-16 18:00:00,+08:00,"Taigu Primary School, Ningbo (太古小学)",951,29.859703,121.598744,74,74,32,3.6,7.8,48,6.4,64,24,,5.6
699,,+08:00,"Sanjiang secondary schools, Ningbo (三江中学)",953,29.894861,121.564012,-,,,,,,,64,24,,5.6
700,2022-03-16 18:00:00,+08:00,"Wanli University, Ningbo (万里学院)",956,29.823933,121.570251,80,80,46,4.1,6.4,60.4,4.6,64,24,,5.6
701,2022-03-16 17:00:00,+08:00,"Yuelong station, Ninghai, Ningbo (宁海/跃龙站)",4688,29.299022,121.441428,39,38,24,4.6,4.6,38.6,0.1,54,26,,5.6
702,2022-03-16 17:00:00,+08:00,"Haishu City Monitoring Center, Ningbo (海曙/市监测中心)",6399,29.870926,121.534919,70,70,36,4.6,9.6,53.9,0.1,54,26,,5.6
703,2022-03-16 16:00:00,+08:00,"Monitoring station, Jiaxing (嘉兴市监测站)",740,30.75666667,120.7630556,85,85,50,7.1,19.2,74.7,5.5,60,24,,2.5
704,2022-03-16 18:00:00,+08:00,"Jiaxing University, Jiaxing (嘉兴市嘉兴学院)",741,30.747405,120.730691,93,93,53,6.1,18.8,66.9,6.4,60,24,,2.5
705,2021-01-01 01:00:00,+08:00,"Paojiang station, Shaoxing (绍兴市袍江站)",749,30.078374,120.617462,153,153,106,4.6,27,2.1,8.2,79,-4,,0.5
706,,+08:00,"Olympic Center, Shaoxing",751,30.063055,120.56944,-,,,,,,,87,9.15,,
707,,+08:00,"No.4 middle school, Jinhua (金华市四中)",756,29.11305556,119.6489444,-,,,,,,,90.1,5.7,99,1
708,2022-03-16 18:00:00,+08:00,"Putuo east port, Zhoushan (舟山市普陀东港)",763,29.95378,122.3135,34,34,19,1.6,13.3,28.5,2.8,64,24,,5.6
709,2022-03-16 18:00:00,+08:00,"Huangyan EPA building, Taizhou (台州市黄岩环保大楼)",767,28.659261,121.280823,32,13,32,3.1,3.7,28.5,1,96.9,16.4,0.4,3
710,2022-03-16 18:00:00,+08:00,"Yu Zhuang Qian, Lishui (丽水市余庄前)",768,28.42305556,119.8794444,68,68,29,4.1,4.6,46.3,4.6,52.8,26.5,99.4,3
711,2022-03-16 17:00:00,+08:00,"第二中学, Jiàndé, Hangzhou (杭州市建德市第二中学)",4755,29.4612722,119.2876833,76,76,44,2.6,8.3,44.7,6.4,63.9,24.7,1,1
712,2022-03-16 17:00:00,+08:00,"瓯北, Yǒngjiā, Wenzhou (温州市永嘉县瓯北)",4758,28.0405556,120.6586111,42,42,18,2.1,8.7,25.6,4.6,79,21.7,99.1,3
713,2022-03-16 17:00:00,+08:00,"安阳新区, Ruìān, Wenzhou (温州市瑞安市安阳新区)",4767,27.777373,120.655307,42,42,14,4.1,6.9,30.5,3.7,79,21.7,99.1,3
714,2022-03-16 17:00:00,+08:00,"柳市, Yuèqīng, Wenzhou (温州市乐清市柳市)",4769,28.0297222,120.8911111,57,57,30,3.6,6.4,32.9,3.7,79,21.7,99.1,3
715,2022-03-16 17:00:00,+08:00,"海盐环保大楼, Hǎiyán, Jiaxing (嘉兴市海盐县海盐环保大楼)",4772,30.524067,120.945469,95,95,41,3.1,10.6,83.2,5.5,60,24,,2.5
716,2022-03-16 17:00:00,+08:00,"海盐南北湖, Hǎiyán, Jiaxing (嘉兴市海盐县海盐南北湖)",4773,30.378554,120.857334,62,57,58,3.1,12.8,61.7,5.5,60,24,,2.5
717,2022-03-16 17:00:00,+08:00,"陆家桥村, Pínghú, Jiaxing (嘉兴市平湖市陆家桥村)",4778,30.72888889,120.9952778,97,97,51,6.1,11.5,74.7,5.5,56,23,,2.5
718,2022-03-16 17:00:00,+08:00,"振东新六中站, Tóngxiāng, Jiaxing (嘉兴市桐乡市振东新六中站)",4779,30.62255,120.56572,78,76,38,3.6,16,78,7.3,60,24,,2.5
719,2020-09-15 08:00:00,+08:00,"果园桥水厂, Tóngxiāng, Jiaxing (嘉兴市桐乡市果园桥水厂)",4780,30.65065,120.54114,65,65,22,3.1,14.2,15.9,7.3,94,23,,0.5
720,2022-03-16 17:00:00,+08:00,"钟楼站, Xīnchāng, Shaoxing (绍兴市新昌县钟楼站)",4790,29.50078,120.89768,72,72,23,1.6,6.4,47.6,4.6,64,24,,5.6
721,,+08:00,"上虞市盖北站, Shàngyúqū, Shaoxing (绍兴市上虞区上虞市盖北站)",4792,30.13277,120.8917,-,,,,,,,53.5,11.5,,2
722,2021-12-30 16:00:00,+08:00,"嵊州市环保大楼, Shèngzhōu, Shaoxing (绍兴市嵊州市嵊州市环保大楼)",4793,29.59861111,120.8222222,132,132,62,6.1,25.6,20.4,7.3,26,8,,2.5
723,2022-03-16 17:00:00,+08:00,"县政府大楼, Wǔyì, Jinhua (金华市武义县县政府大楼)",4795,28.88916667,119.8122222,72,72,44,2.6,11.9,32.1,8.2,52.8,26.5,99.4,3
724,2022-03-16 17:00:00,+08:00,"浦江县实验中学, Pǔjiāng, Jinhua (金华市浦江县浦江县实验中学)",4798,29.46314,119.883585,76,76,47,3.6,21.5,24.4,9.1,60,24,,2.5
725,2022-03-16 17:00:00,+08:00,"永康市监测站, Yǒngkāng, Jinhua (金华市永康市永康市监测站)",4804,28.8911,120.0317,68,68,24,2.6,10.1,32.9,6.4,52.8,26.5,99.4,3
726,2022-03-16 16:00:00,+08:00,"永康市气象局, Yǒngkāng, Jinhua (金华市永康市永康市气象局)",4805,28.9028,120.0212,57,57,32,1.6,8.3,29.7,5.5,46.9,29.4,99.4,2
727,2022-03-16 17:00:00,+08:00,"Bureau of Meteorology, Kāihuà, Quzhou (衢州市开化县气象局)",4808,29.1341667,118.4047222,76,76,42,1.6,8.7,29.3,5.5,63,26.4,1.9,2
728,2022-03-16 17:00:00,+08:00,"舟山普陀山, Zhoushan (舟山市舟山普陀山)",4814,29.98166667,122.3738889,59,59,30,2.1,6,22.8,2.8,64,24,,5.6
729,2022-03-16 17:00:00,+08:00,"玉环环监站, Yùhuán, Taizhou (台州市玉环县玉环环监站)",4819,28.12389122152,121.238017380238,53,53,21,2.1,6.9,27.3,4.6,79,21.7,99.1,3
730,2018-09-14 15:00:00,+08:00,"Experimental Middle  School, Tiāntái, Taizhou",4821,29.16055556,121.0619444,68,68,22,6.6,5.1,38.2,5.5,79,27.97,,
731,2018-09-14 15:00:00,+08:00,"天台县环保大楼, Tiāntái, Taizhou",4822,29.14833333,121.0052778,68,68,25,1.6,1.4,42.7,4.6,79,27.97,,
732,2021-01-20 17:00:00,+08:00,"移办大楼, Lóngquán, Lishui (丽水市龙泉市移办大楼)",4839,28.080022,119.1328,93,93,38,3.1,6.4,31.7,2.8,48.1,18.6,0.2,1
733,2022-03-16 17:00:00,+08:00,"粮食大楼, Lóngquán, Lishui (丽水市龙泉市粮食大楼)",4840,28.073028,119.126791,82,82,44,2.1,7.8,28.9,7.3,50.9,26.8,99.1,1
734,2022-03-16 17:00:00,+08:00,"南星桥, Hangzhou (杭州市南星桥)",4841,30.209383,120.166298,102,102,66,2.6,22,76.7,7.3,60,24,,2.5
735,2022-03-16 17:00:00,+08:00,"Longquan Environmental Building, Lóngquán, Lishui (丽水市龙泉市龙泉环保大楼)",5188,28.080022,119.1328,109,109,36,2.6,7.4,24.8,6.4,50.9,26.8,99.1,1
736,2022-03-16 18:00:00,+08:00,"Shù xià wáng, Shaoxing (绍兴市树下王)",9076,30.00027777777778,120.54833333333333,99,99,59,2.6,16.5,89,7.3,60,24,,2.5
737,2022-03-16 17:00:00,+08:00,"缙云中学, Lishui (丽水市缙云中学)",9839,28.659733,120.0813,65,65,24,5.1,4.6,43.5,4.6,52.8,26.5,99.4,3
738,2022-03-16 17:00:00,+08:00,"城南站, Shaoxing (绍兴市城南站)",9840,29.99,120.89222222222222,87,87,61,7.1,17.4,81.9,,60,24,,2.5
739,2022-03-16 17:00:00,+08:00,"Hutang Middle School, Shaoxing (绍兴市湖塘中学)",10440,30.0525,120.4372,102,102,54,4.6,19.7,63.6,4.6,60,24,,2.5
740,2022-03-16 17:00:00,+08:00,"Chun'an County National Tax Building, Jinhua (金华市磐安县国税大楼)",10441,29.05136,120.43805,59,59,20,3.1,3.2,30.5,4.6,47,27.4,0.9,3
741,2022-03-16 17:00:00,+08:00,Wenzhou (温州),1441,27.994267,120.699367,53,53,40,3.1,16,46.3,4.6,79,21.7,99.1,3
742,2022-03-16 17:00:00,+08:00,Shaoxing (绍兴),1442,29.995762,120.586109,129,129,65,4.6,16.5,91,8.2,61,25,,4.6
743,1970-01-01 00:00:00,+0800,Zhoushan,1445,,,-,,,,,,,,,,
744,2022-03-16 17:00:00,+08:00,Jinhua (金华),1446,29.079059,119.647445,80,80,43,4.6,10.1,62.3,5.5,46.9,29.4,99.4,2
745,2022-03-16 17:00:00,+08:00,Quzhou (衢州),1447,28.97008,118.859457,80,80,34,2.6,4.2,61.7,8.2,54.9,27.8,1.9,2
746,1970-01-01 00:00:00,+0800,Jingningxian,5197,,,-,,,,,,,,,,
747,2022-03-16 18:00:00,+08:00,"City Monitoring Station, Fuyang (阜阳市监测站)",7119,32.8928,115.8275,157,157,106,7.6,13.8,38.6,10.9,70.1,21.9,,8
748,2022-03-16 18:00:00,+08:00," Zhágāng chǎng, Suzhou (苏州轧钢厂)",837,31.301389,120.596667,82,82,52,3.6,11.5,64.9,6.4,56,23,,2.5
749,2022-03-16 18:00:00,+08:00," Hóngqiáo, Nantong (南通虹桥)",843,32.006667,120.8425,156,156,72,4.1,20.6,40.3,8.2,87.9,15.9,0.4,4
750,2022-03-16 18:00:00,+08:00," Pǔkǒu, Nanjing (南京浦口)",831,32.087778,118.625556,73,50,52,2.6,28.8,72.7,10,54,26,,3.6
751,2022-03-16 18:00:00,+08:00," Dōngtíng, Wuxi (无锡东亭)",866,31.584778,120.353889,97,97,59,4.1,23.4,70.1,11.8,61.9,24.9,99.1,2
752,2022-03-16 18:00:00,+08:00," Qītáng, Wuxi (无锡漆塘)",865,31.503056,120.241667,137,137,63,4.1,15.1,94.9,8.2,61.9,24.9,99.1,2
753,,+08:00,"Tongshan EPA, Xuzhou (徐州铜山区环保局)",857,34.180556,117.166111,-,,,,,,,100,-0.1,99.5,2
754,2022-03-16 18:00:00,+08:00,"Wujin Monitoring Station, Changzhou (常州武进监测站)",874,31.703889,119.935,142,142,66,7.6,10.6,102.6,9.1,61.9,24.9,99.1,2
755,2022-03-16 18:00:00,+08:00,"Xiangcheng district, Suzhou (苏州相城区)",841,31.370833,120.640556,57,57,31,2.6,17,54.5,7.3,56,23,,2.5
756,2022-03-16 18:00:00,+08:00,"Wuzhong District , Suzhou (苏州吴中区)",838,31.270556,120.613056,70,70,37,2.1,11,63,4.6,56,23,,2.5
757,2022-03-16 18:00:00,+08:00,"Xinghu park, Nantong (南通星湖花园)",845,31.928333,120.935833,132,132,74,3.1,31.1,69.5,7.3,56,23,,2.5
758,,+08:00,"Hengrui pharmaceutical company, BDA, Lianyungang (连云港开发区恒瑞医药公司)",850,34.698428,119.348028,-,,,,,,,91.1,1.7,99.1,3
759,2022-03-16 18:00:00,+08:00,"Huaiyin Monitoring Station, Huai'an (淮安淮阴区监测站)",888,33.626944,119.012222,156,156,69,5.1,13.8,35,7.3,74.2,16.5,0.1,6
760,,+08:00,"Yuehu Lake, Wuhan (汉阳月湖)",905,30.5571378257044,114.251523174281,-,,,,,,,93,19,,2.5
761,,+08:00,"Qingshan Ganghua, Wuhan (青山钢花)",908,30.624719,114.370058,-,,,,,,,93,19,,2.5
762,,+08:00,"Hankou, Wuhan (汉口江滩)",910,30.594389,114.301447,-,,,,,,,93,19,,2.5
763,2021-10-26 15:00:00,+08:00,"硚口古田, Wuhan",9861,30.60583333,114.1872222,70,70,,4.1,13.3,,5.4,60,20,,1.5
764,2021-10-26 15:00:00,+08:00,"洪山地大, Wuhan",9862,30.52027778,114.3983333,87,87,51,8.2,19.7,,11.8,60,20,,1.5
765,2021-10-26 15:00:00,+08:00,"蔡甸区站, Wuhan",9863,30.58766667,114.0213611,119,119,71,5.6,17.9,,9,60,20,,1.5
766,2021-10-26 15:00:00,+08:00,"汉南区站, Wuhan",9866,30.30888889,114.0736111,137,137,61,3.6,8.7,,5,60,20,,1.5
767,2022-03-16 17:00:00,+08:00,Huangshi (黄石),3653,30.199652,115.03852,91,91,56,4.1,8.7,,8.2,57,11,,1.5
768,2022-03-16 17:00:00,+08:00,Shiyan (十堰),3654,32.629397,110.797991,173,157,173,4.6,10.6,,10,31.1,10.8,,0.4
769,2022-03-16 17:00:00,+08:00,Jingmen (荆门),3657,31.035423,112.199265,155,155,108,4.1,15.6,,7.3,85.2,22.4,99.1,3
770,2022-03-16 17:00:00,+08:00,Xianning (咸宁),3660,29.841443,114.322492,80,80,48,2.1,2.3,,4.6,95.8,20.4,0.9,4
771,2022-03-16 17:00:00,+08:00,Suizhou (随州),3661,31.690216,113.382458,78,78,51,2.1,5.5,,9.1,50,28.1,99.8,2
772,,+08:00,Tianmen (天门),3665,30.663372,113.16653,-,,,,,,,97.9,3.7,99.1,2
773,,+08:00,"Yichang, Hubei (宜昌)",3669,30.691967,111.286471,-,,,,,,,99.3,3.2,99.1,1
774,,+08:00,"Ezhou, Hubei (鄂州)",3671,30.39194,114.894843,-,,,,,,,57,11,,1.5
775,,+08:00,"Xiaogan, Hubei (孝感)",3673,30.924568,113.916903,-,,,,,,,57,11,,1.5
776,,+08:00,"Xiantao, Hubei (仙桃)",3679,30.362641,113.454593,-,,,,,,,97.8,-0.5,99,2
777,,+08:00,"Qianjiang, Hubei (潜江)",3680,30.40211,112.900079,-,,,,,,,99.3,1.8,0.2,1
778,2022-03-16 18:00:00,+08:00,"Chenjiawan , Huangshi, Hubei (黄石陈家湾)",5394,30.202777777778,115.07666666667,89,89,51,4.1,19.2,,10,,,,
779,2022-03-16 18:00:00,+08:00,"Tie montian, Huangshi, Hubei (黄石铁山)",5396,30.206602777778,114.90141388889,97,97,55,6.6,10.1,,6.4,93,19,,2.5
780,,+08:00,"BDA, Huangshi, Hubei (黄石经济开发区)",5397,30.209944444444,115.02638888889,-,,,,,,,,,,
781,,+08:00,"Xiangzhou Hangkong Road , Xiangfan, Hubei (襄樊襄州航空路)",5406,32.090333333333,112.21097222222,-,,,,,,,95.1,1.9,99.1,1
782,,+08:00,"Dazhou Island, Huanggang, Hubei (黄冈大洲岛)",5412,30.448888888889,114.89527777778,-,,,,,,,57,11,,1.5
783,2022-03-16 18:00:00,+08:00,"Municipal Development and Reform Commission , Xianning, Hubei (咸宁市发改委)",5414,29.821111111111,114.32305555556,85,85,63,2.1,7.4,,5.5,95.8,20.4,0.9,4
784,2022-03-16 18:00:00,+08:00,"Xiangcheng Yundong Street, Xiangyang, Hubei (襄阳襄城运动路)",6464,32.019722222222,112.155,165,165,104,4.1,15.1,,11.8,91,18.8,0.7,1
785,2022-03-16 18:00:00,+08:00,"Zhuyuan primary school, Jingmen, Hubei (荆门竹园小学)",6956,31.048333333333,112.20138888889,97,97,70,3.6,6.9,,8.2,100,19.1,1,3
786,,+08:00,"Xingsong Compound, Hohhot (呼和浩特兴松小区)",936,40.845941,111.661607,-,,,,,,,54,-2,,2.5
787,2022-03-16 18:00:00,+08:00,"Engineering University, Jinchuan Campus, Hohhot (呼和浩特工大金川校区)",940,40.842299,111.749138,30,30,27,4.1,4.2,,3.7,19,9,,4.6
788,2022-03-16 18:00:00,+08:00,"City Environmental Monitoring Station, Baotou (包头市环境监测站)",3410,40.6532,109.8756,63,63,52,4.1,5.5,38.6,1.9,18.1,9.8,99.1,4
789,,+08:00,"Baotou shopping mall, Baotou (包头包百大楼)",3412,40.6575,109.8104,-,,,,,,,36.2,-2.3,99,3
790,2022-03-16 18:00:00,+08:00,"Qīngshān bīnguǎn, Baotou (包头青山宾馆)",3413,40.6821,109.8538,74,74,44,6.1,6.4,38.6,4.6,18.1,9.8,99.1,4
791,2022-03-16 18:00:00,+08:00,"Huilong logistics, Baotou (包头惠龙物流)",3414,40.6288,109.8654,55,55,50,2.6,4.2,39.8,2.8,18.1,9.8,99.1,4
792,2022-03-16 18:00:00,+08:00,"Huatai Automobile Mall, Eerduosi (鄂尔多斯华泰汽车城)",3419,39.5989,109.8119,44,38,42,3.6,4.2,43.9,2.8,18.1,9.8,99.1,4
793,2022-03-16 18:00:00,+08:00,"Tianyi Road, Chifeng (赤峰天义路)",3585,42.2556,118.8789,30,21,10,3.6,8.3,29.7,3.7,22,-0.7,99.2,5
794,2022-03-16 18:00:00,+08:00,"Songshan No.1 Middle School, Chifeng (赤峰松山一中)",3586,42.2814,118.9233,46,46,17,4.6,8.3,30.5,3.7,22,-0.7,99.2,5
795,2022-03-16 18:00:00,+08:00,"Hada Street, Chifeng (赤峰哈达街)",3587,42.2725,118.9572,46,46,10,4.6,4.6,31.3,4.6,22,-0.7,99.2,5
796,2022-03-16 17:00:00,+08:00,Baotou (包头),1471,40.657449,109.840347,76,76,53,6.1,4.6,41.5,4.6,18.1,9.4,99.1,4
797,2022-03-16 18:00:00,+08:00,"Juying primary school, Wuhai (乌海聚英学校)",7297,39.6719,106.8219,65,46,65,5.1,5.5,36.6,3.7,18.1,12.8,,10
798,2021-03-31 05:00:00,+08:00,"Gushan, Fuzhou (福州鼓山)",941,26.072105,119.352919,35,122,47,1.1,4.2,35,4.8,93,17,,0.5
799,,+08:00,"Kuaian, Fuzhou (福州快安)",942,26.028202,119.418528,-,,,,,,,54,13,,7.7
800,2022-03-16 18:00:00,+08:00,"Normal Univertsity, Fuzhou (福州师大)",943,26.038712,119.309506,55,55,33,1.1,6.4,,2.8,77,20,,3.6
801,2022-03-16 18:00:00,+08:00,"Ziyang, Fuzhou (福州紫阳)",946,26.076788,119.324574,30,30,30,2.1,6,,4.6,77,20,,3.6
802,2021-04-11 07:00:00,+08:00,"Qingyuan Montain, Quanzhou (泉州清源山)",3421,24.9617,118.6108,53,53,20,2.1,4.2,61,4.9,63,19,,0.5
803,2022-03-16 18:00:00,+08:00,"Jīntóu bù, Quanzhou (泉州津头埔)",3423,24.8978,118.5972,74,74,27,4.1,6.4,43.1,3.7,82,21,,2.5
804,2022-03-16 18:00:00,+08:00,"Wanan, Quanzhou (泉州万安)",3424,24.9424,118.6663,80,80,41,4.6,7.4,38.2,5.5,82,21,,2.5
805,2022-03-16 17:00:00,+08:00,Quanzhou (泉州),1502,24.874699,118.675464,72,72,53,4.6,6.9,45.1,5.5,73,22,,3.6
806,2022-03-16 18:00:00,+08:00,"Lì chéngqū cāng hòu lù, Putian (莆田荔城区仓后路)",7157,25.442,119.0156,55,55,48,2.6,6.9,25.6,3.7,77,20,,3.6
807,2022-03-16 18:00:00,+08:00,"xiù yǔ qū zhèngfǔ, Putian (莆田秀屿区政府)",7160,25.3214,119.1015,55,55,40,3.6,2.8,28.5,3.7,77,20,,3.6
808,2022-03-16 18:00:00,+08:00,"sānmíng èr zhōng, Sanming (三明三明二中)",7163,26.2708,117.6353,124,124,55,3.1,8.3,46.8,13.6,52,28.4,,2
809,2022-03-16 18:00:00,+08:00,"Nanping Aluminum Co., Ltd., Nanping (南平南平铝业有限公司)",7171,26.6514,118.1819,80,80,37,3.1,4.6,39.8,5.5,50,27.1,0.5,2
810,2022-03-16 18:00:00,+08:00,"Longyan City Stations, Longyan (龙岩龙岩市监测站)",7174,25.1035,117.0216,93,93,49,2.6,6,53.2,4.6,50,29.3,99,1
811,2022-03-16 18:00:00,+08:00,"Minxi Vocational and Technical College, Longyan (龙岩闽西职业技术学院)",7175,25.0661,117.0256,99,99,55,3.1,7.4,48.4,5.5,50,29.3,99,1
812,2021-04-11 07:00:00,+08:00,"jīn hán shuǐkù, Ningde (宁德金涵水库)",7177,26.6946,119.5001,76,76,50,2.1,11.9,60.4,4.8,87,16,,1.5
813,2021-01-01 00:00:00,+08:00,"City Environmental Monitoring Station, Xining (西宁市环境监测站)",7562,36.6428,101.748,139,139,66,16.3,16,15.5,21.7,50,-9.4,,6
814,,+08:00,"Provincial Pharmaceutical Warehouse, Xining (西宁省医药仓库)",7563,36.6922,101.749,-,,,,,,,73.2,-9.9,,1
815,2021-01-01 00:00:00,+08:00,"City Environmental Monitoring Station, Xining (西宁市环境监测站)",7562,36.6428,101.748,139,139,66,16.3,16,15.5,21.7,50,-9.4,,6
816,2021-01-01 01:00:00,+08:00,"Silu hospital, Xining (西宁四陆医院)",7564,36.5819,101.834,153,153,54,9.7,8.7,11,27.2,50,-9.4,,6
817,2021-01-01 02:00:00,+08:00,"hǎiyàn, xīhǎi, Haibei (海北州海晏县西海镇)",7567,36.9639,100.9048,59,59,26,6.1,3.2,27.7,3.7,35.1,-18.2,,2
818,2021-01-01 02:00:00,+08:00,"mǎqìn, dàwǔ, Golog (果洛州玛沁县大武镇)",7569,34.4714,100.2561,89,89,32,6.1,7.8,10.2,4.6,38.2,-16.3,,2
819,2021-01-01 02:00:00,+08:00,"Delingha, Haixi (海西州德令哈市)",7571,37.3753,97.3731,57,57,28,8.2,6.9,26.4,3.7,47.2,-14.5,,1
820,2022-03-16 18:00:00,+08:00,"城北区政府, Xining (西宁城北区政府)",9893,36.6428,101.7775,82,82,40,9.2,12.4,42.7,3.7,21.1,16.6,,2
821,2021-12-31 17:00:00,+08:00,"平安高铁新区, Haidong (海东地区平安高铁新区)",9894,36.5067,102.0306,147,147,60,16.8,11,27.3,12.7,41,19.5,0.1,2
822,2022-03-16 18:00:00,+08:00,"Shanglan, Taiyuan (太原上兰)",1240,38.0108,112.434,168,168,140,4.6,10.6,38.6,6.4,49,9.5,,7.7
823,2022-03-16 18:00:00,+08:00,"Xiaodian, Taiyuan (太原小店)",1242,37.7394,112.5583,178,178,163,2.6,13.8,35.4,6.4,49,9.5,,7.7
824,2022-03-16 18:00:00,+08:00,"Taoyuan, Taiyuan (太原桃园)",1243,37.8692,112.5369,158,158,125,3.1,8.7,39.8,6.4,49,9.5,,7.7
825,2022-03-16 18:00:00,+08:00,"Wucheng, Taiyuan (太原坞城)",1244,37.8195,112.57,163,163,125,2.6,8.7,42.7,6.4,49,9.5,,7.7
826,2022-03-16 19:00:00,+08:00,"Nanzhai, Taiyuan (太原南寨)",1245,37.9854,112.549,155,155,121,3.6,11.9,36.2,6.1,53,9,,7.7
827,2022-03-16 18:00:00,+08:00,"Jinsheng, Taiyuan (太原金胜)",1246,37.7805,112.488,158,158,142,2.1,10.1,41.1,3.7,49,9.5,,7.7
828,2022-03-16 18:00:00,+08:00,"Auditing bureau, Changzhi (长治审计局)",3435,36.2126,113.0886,144,144,68,4.6,6.9,36.2,7.3,51.9,10.8,0.3,4
829,2016-06-01 10:00:00,+0800,"Hóngqí square, Datong",3438,40.0958,113.2858,-,151,82,8.7,14.7,36,13,,,,1.8
830,2022-03-16 18:00:00,+08:00,"Yungang Hotel, Datong (大同云冈宾馆)",3439,40.0758,113.2994,49,30,49,3.1,4.6,38.2,6.4,21.1,10.1,0.5,5
831,2022-03-16 18:00:00,+08:00,"Ānjiāxiǎo village, Datong (大同安家小村)",3440,40.1269,113.2661,46,46,30,5.6,3.7,36.2,2.8,21.1,10.1,0.5,5
832,2022-03-16 18:00:00,+08:00,"college of education, Datong (大同教育学院)",3443,40.0844,113.2711,36,9,31,4.6,5.5,35.8,3.7,21.1,10.1,0.5,5
833,2022-03-16 18:00:00,+08:00,"Technical Schools, Linfen (临汾技工学校)",3444,36.0714,111.5028,154,154,75,5.1,31.6,4.1,10.9,56,26.5,,
834,2022-03-16 18:00:00,+08:00,"Municipal party committee, Linfen (临汾市委)",3445,36.0875,111.5025,144,144,85,4.1,28.4,4.1,14.5,56,26.5,,
835,2022-03-16 18:00:00,+08:00,"Língāng hospital, Linfen (临汾临钢医院)",3447,36.0783,111.5531,155,155,67,4.1,24.7,11.8,14.5,56,26.5,,
836,2021-01-01 01:00:00,+08:00,"Bái yáng shù, Yangquan (阳泉白羊墅)",3468,37.8531,113.6292,95,95,57,26.9,18.8,10.2,8.2,46,-14,,0.5
837,2022-03-16 18:00:00,+08:00,"Píngtǎn, Yangquan (阳泉平坦)",3470,37.8694,113.5689,165,165,120,5.6,17,28.1,10,49,10,,7.7
838,2022-03-16 18:00:00,+08:00,"Dà yángquán, Yangquan (阳泉大阳泉)",3471,37.85,113.5158,162,162,105,3.1,12.8,35,9.1,49,10,,7.7
839,2022-03-16 18:00:00,+08:00,"Water Company, Jincheng (晋城自来水公司)",3516,35.5051,112.85,82,82,68,1.6,9.2,32.5,10,91.1,10.6,0.8,3
840,2022-03-16 18:00:00,+08:00,"District Government, Shuozhou (朔州区政府)",3523,39.3179,112.4254,97,97,61,3.6,7.4,42.7,4.6,41.9,12.5,0.7,3
841,2022-03-16 18:00:00,+08:00,"Nandu compound, Jinzhong (晋中南都小区)",3528,37.7111,112.7306,170,170,141,1.6,8.3,35.4,7.3,49,9.5,,7.7
842,,+08:00,"Jiyin, Xinzhou (忻州机引)",3535,38.4186,112.7356,-,,,,,,,25,9,,3.6
